Year,Destination,Total,AF,AL,DZ,AS,AD,AO,AI,AG,AR,AM,AW,AU,AT,AZ,BS,BH,BD,BB,BY,BE,BZ,BJ,BM,BT,BO,BA,BW,BR,VG,BN,BG,BF,BI,CV,KH,CM,CA,AN,KY,CF,TD,CL,CN,HK,MO,CO,KM,CD,CK,CR,CI,HR,CU,CW,CY,CZ,KP,CG,DK,DJ,DM,DO,EC,EG,SV,GQ,ER,EE,ET,FO,FK,FJ,FI,FR,GF,PF,GA,GM,GE,DE,GH,GI,GR,GL,GD,GP,GU,GT,GN,GW,GY,HT,VA,HN,HU,IS,IN,ID,IR,IQ,IE,IM,IL,IT,JM,JP,JO,KZ,KE,KI,KW,KG,LA,LV,LB,LS,LR,LY,LI,LT,LU,MG,MW,MY,MV,ML,MT,MH,MQ,MR,MU,YT,MX,FM,MC,MN,ME,MS,MA,MZ,MM,NA,NR,NP,NL,NC,NZ,NI,NE,NG,NU,MP,NO,OM,PK,PW,PA,PG,PY,PE,PH,PL,PT,PR,QA,KR,MD,RE,RO,RU,RW,SH,KN,LC,PM,VC,WS,SM,ST,SA,SN,RS,SC,SL,SG,SX,SK,SI,SB,SO,ZA,SS,ES,LK,PS,SD,SR,SZ,SE,CH,SY,TJ,MK,TH,TL,TG,TK,TO,TT,TN,TR,TM,TC,TV,UG,UA,AE,GB,TZ,US,VI,UY,UZ,VU,VE,VN,WF,EH,YE,ZM,ZW
2015,MC,21042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,NL,1996318,33852,1192,3975,0,0,5321,23,32,3170,850,3994,10366,6671,728,56,121,1335,82,284,54038,0,288,35,327,881,813,235,16089,0,615,18714,375,2334,11997,738,1923,9776,4380,0,56,85,3328,62708,0,0,14375,0,996,0,738,1268,267,1313,61301,563,681,97,5122,3514,96,75,8688,2182,12893,377,47,2150,937,9451,0,0,69,2896,24712,0,0,96,672,296,123273,14212,33,13959,0,47,0,0,756,2619,247,2356,1411,0,466,12801,407,22713,132159,29405,41384,5161,0,5086,24402,930,5835,923,228,2971,0,1143,71,210,3202,3475,134,1937,908,0,4433,1139,174,293,3630,0,179,348,0,0,320,361,0,3801,0,78,482,0,0,172291,655,1104,268,0,1639,0,0,3814,478,270,7079,0,0,2738,596,12127,0,318,132,201,3907,12381,98435,16750,0,101,7092,173,0,14757,56841,1157,0,77,56,0,67,26,0,157,1850,1012,26711,84,4263,3547,21893,505,152,0,27115,13470,0,24734,10461,0,4422,196783,83,4447,6889,9714,53,161,13990,0,1180,0,0,534,4568,204551,0,0,0,1508,1208,742,49549,1454,28285,0,658,443,0,3878,13600,0,0,486,994,1453
2015,CH,2416394,4613,2008,9600,0,54,6716,0,113,8863,741,0,7872,65090,578,130,307,2114,85,1195,16243,63,566,0,72,3417,57542,74,47482,0,56,5955,645,582,2129,2599,7256,12369,0,0,204,305,7751,18405,0,0,11949,30,1231,0,935,3019,21766,3258,0,378,14233,500,6870,6006,101,365,10754,5053,6437,742,43,8893,589,5211,0,0,70,5567,152058,0,0,279,723,691,362506,2774,0,9252,0,47,0,0,1020,1231,343,136,1848,0,560,17521,413,19081,3654,9360,7539,3648,0,3834,264786,801,7596,687,2402,3412,0,470,500,1043,1676,6181,85,441,1099,2491,1262,2414,1770,109,2385,65,448,297,0,0,130,2916,0,6605,0,266,693,2796,0,17494,1266,253,331,0,953,31367,0,1888,609,199,3503,0,0,2445,88,4451,0,455,260,1020,9741,13416,26401,205887,0,70,3624,1195,0,14849,19234,1088,0,0,59,0,0,0,0,57,994,2343,168629,236,340,1866,0,12470,3916,0,4936,7636,0,62870,42139,184,1121,108,105,10201,0,3694,164,58804,19990,0,1866,0,0,340,11153,84488,96,0,0,794,7367,435,48058,888,38347,0,1706,741,0,3989,12051,0,0,463,366,1074
2015,AI,5470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,0,0,0,0,0,0,0,0,0,0,0,0,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,0,454,406,0,0,0,0,0,0,0,0,0,0
2015,AG,28083,0,0,0,0,0,0,39,0,0,0,5,7,0,0,2,0,0,302,0,0,14,0,14,0,0,0,0,0,98,0,0,0,0,0,0,0,434,11,0,0,0,0,134,0,0,0,0,0,0,0,0,0,20,19,0,0,0,0,0,0,4745,1784,0,10,0,0,0,0,90,0,0,0,0,41,5,0,0,0,0,83,31,0,0,0,192,76,0,0,0,0,6472,33,0,7,0,0,79,0,0,0,0,0,0,72,3990,20,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,1138,0,0,0,0,0,0,16,0,12,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,476,676,0,918,0,0,0,0,0,0,0,0,0,23,0,0,0,0,45,0,12,0,0,0,45,0,0,0,244,0,0,0,0,0,0,0,720,0,0,0,6,0,0,0,0,994,0,2626,711,0,0,0,39,0,0,0,0,0,0
2015,AW,36114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,0,0,0,1127,0,0,9762,0,0,0,0,0,0,0,2455,0,0,0,0,0,0,107,4327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,0,0,289,1632,0,0,0,0,330,0,0,0,0,0,0,0,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4585,0,0,107,0,0,0,0,0,0,0,0,0,0,0,1134,1004,0,164,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,701,0,0,0,0,0,0,0,0,0,0,1337,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,612,0,0,0,0,3399,0,0,0,0,0,0
2015,BS,59306,0,0,0,0,0,0,0,14,111,0,0,83,40,0,0,0,0,238,0,30,44,0,39,0,0,0,14,121,3,0,21,0,0,0,0,0,1567,0,23,0,0,35,172,26,0,193,0,0,0,54,0,0,401,0,0,0,0,0,16,0,75,291,43,31,73,0,0,16,0,0,0,0,0,143,0,0,0,0,0,289,48,0,91,0,33,0,0,35,0,0,1335,27591,0,43,0,0,598,33,0,0,59,0,0,158,7503,35,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,54,0,24,10,0,160,0,0,12,0,0,0,52,0,0,314,1117,20,16,0,0,0,0,0,102,56,0,0,34,78,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,111,39,0,0,0,12,29,307,0,0,0,0,0,0,0,0,390,0,0,0,1545,0,12,18,0,1993,0,9664,0,17,0,0,30,0,0,0,0,0,15
2015,BB,34475,0,0,0,0,0,0,0,194,0,0,0,24,0,0,49,0,0,0,0,0,22,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,689,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,0,0,0,0,0,6594,33,0,0,0,0,463,0,0,0,0,0,0,0,994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2177,0,3114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,1490,0,0,0,0,0,0,0,0,2509,0,1034,0,0,0,0,0,0,0,0,0,0,0
2015,VG,19132,0,0,0,0,0,0,0,757,0,0,0,23,0,0,25,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230,1709,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,2266,0,0,0,0,0,39,0,0,0,0,0,0,0,1901,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0,0,0,1360,516,0,2205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,0,0,0,0,0,0,0,0,800,0,1722,0,0,0,0,0,0,0,0,0,0,0
2015,AN,13002,0,0,0,0,0,0,28,25,3,0,755,0,0,0,21,0,0,64,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,87,0,0,0,0,0,17,17,0,588,0,0,0,0,0,0,45,4115,0,0,0,0,0,0,22,1362,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,164,100,0,0,0,0,9,44,0,0,0,0,0,17,394,29,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2114,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,47,10,0,0,0,0,0,0,0,0,26,0,0,13,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0,0,17,0,0,0,416,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,55,0,588,0,0,0,0,480,0,0,0,0,0,0
2015,KY,23726,0,0,0,0,0,0,0,0,11,0,0,170,46,0,168,0,0,166,0,11,319,0,31,0,0,0,0,65,0,0,0,0,0,0,0,0,1315,0,0,0,0,0,0,0,0,380,0,0,0,118,0,0,686,11,0,0,0,0,17,0,0,60,0,0,0,0,0,0,0,0,0,0,9,35,0,0,0,0,0,124,0,0,0,0,15,0,0,0,0,0,304,17,0,1661,0,0,528,0,9,0,210,0,11,83,9351,19,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,35,0,52,359,27,9,0,0,0,0,100,0,124,0,0,14,1708,0,0,44,0,0,0,0,0,0,0,0,0,9,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,27,0,0,0,0,0,0,74,0,0,0,50,0,0,0,0,285,0,0,0,0,0,0,0,0,1944,14,2607,0,0,0,0,33,0,0,0,0,9,17
2015,CU,13336,0,103,44,0,0,92,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,125,0,0,0,0,0,57,0,0,0,0,166,277,0,0,149,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,113,57,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,318,0,0,0,82,76,0,0,64,0,0,0,872,0,0,65,0,0,0,0,0,0,0,0,208,276,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,77,0,0,80,0,89,0,115,0,0,0,0,64,1897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,0,47,0,500,0,0,0,0,182,0,0,0,0,0,0
2015,CW,37611,0,0,0,0,0,0,42,54,21,0,1708,0,0,0,81,0,0,191,0,91,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,90,2334,0,0,0,0,489,111,0,4797,0,0,0,0,0,0,233,0,0,0,0,0,0,0,107,5715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,2,94,0,0,0,0,458,1968,0,0,0,0,637,182,0,0,0,0,0,23,1300,130,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,9504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,919,15,0,0,0,0,0,0,0,0,181,0,0,291,0,0,0,0,0,0,0,0,0,499,0,0,0,0,0,0,20,0,0,0,1871,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,24,0,330,28,0,0,0,1787,0,0,0,0,0,0
2015,DM,6720,0,0,0,0,0,0,19,442,0,0,47,7,0,0,12,0,0,167,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,184,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,23,0,0,0,0,30,0,0,0,0,0,38,0,0,0,0,190,1395,0,0,0,0,28,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,10,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,63,281,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,16,0,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,633,0,623,0,0,0,0,30,0,0,0,0,0,0
2015,DO,415564,0,0,0,0,0,0,34,179,1071,0,160,40,208,0,39,21,0,0,0,256,0,0,16,8,171,5,0,645,75,0,74,0,3,3,121,23,1216,0,0,135,3,633,1484,0,0,3606,0,0,8,307,0,0,3841,0,0,30,0,0,25,0,15,0,582,0,267,0,0,0,0,0,0,0,27,2043,0,0,0,0,0,1661,0,0,63,0,0,56,0,429,0,0,23,329281,0,424,21,0,95,0,31,27,33,0,61,3795,133,345,0,11,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,18,0,0,25,0,33,0,0,0,1498,0,0,0,0,0,34,0,0,0,0,0,593,0,0,292,0,25,0,0,55,0,79,0,757,0,25,1428,51,44,107,6083,0,565,12,0,43,482,0,97,137,0,64,0,0,0,0,18,0,73,0,0,0,0,0,0,0,0,11,0,7062,0,19,0,27,0,74,1045,25,0,26,0,0,0,0,0,23,0,31,0,35,0,0,76,0,482,0,25814,82,183,0,0,5417,0,12,0,0,0,0
2015,GD,7057,0,0,0,0,0,0,0,38,0,0,0,0,0,0,30,0,0,178,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,163,0,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2196,0,0,0,0,0,0,0,0,0,0,0,704,0,0,0,341,0,0,0,0,0,0
2015,GP,98507,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4373,947,0,0,0,0,0,0,0,0,0,0,0,55739,1191,0,0,0,0,314,0,0,0,0,0,0,0,0,0,0,188,15284,0,0,0,0,200,0,0,0,0,0,0,361,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,9446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,0,0,0,0,397,0,0,0,0,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,223,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,0,496,0,0,0,0,0,0,0,0,0,0,0
2015,HT,39529,0,0,0,0,0,0,0,0,964,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302,0,0,0,0,690,721,0,0,1715,0,0,0,568,0,0,2492,0,0,0,0,0,0,0,0,4984,0,0,0,0,0,0,0,0,0,0,0,921,0,0,0,0,0,1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2541,0,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727,0,0,0,3201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2684,0,0,0,0,0,0,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3328,0,593,0,0,5198,0,0,0,0,0,0
2015,JM,23167,0,0,0,0,0,0,0,153,0,0,0,0,0,0,662,0,0,533,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1313,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,1791,0,0,0,0,0,0,0,137,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,302,0,0,0,0,0,160,0,0,1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,328,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2299,0,0,0,0,0,0,0,0,4739,0,6193,0,0,0,0,0,0,0,0,0,0,0
2015,MQ,61731,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,138,0,0,0,0,0,0,0,0,0,0,0,47092,1807,0,0,0,0,0,0,0,0,0,0,5460,0,0,0,0,0,1768,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,0,0,0,0,0,2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,MS,1351,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,105,0,121,0,0,0,0,0,0,0,0,0,0,0
2015,PR,280494,0,0,0,0,0,0,0,0,1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,95,0,0,0,0,0,0,0,0,119,0,0,0,0,789,1088,0,0,3788,0,0,0,685,0,0,13321,0,0,0,0,0,0,0,1190,57891,851,35,846,0,0,0,0,0,0,0,0,143,0,0,0,0,0,504,0,0,0,0,0,0,0,381,0,0,50,160,0,408,0,0,49,0,0,0,0,0,45,192,43,83,90,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2647,0,0,0,0,0,0,0,0,0,0,0,27,0,0,234,0,0,0,0,0,0,0,0,921,0,0,686,140,18,35,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1816,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,174,0,21,0,0,0,0,0,0,173,0,165147,433,0,0,0,2302,64,0,0,0,0,0
2015,KN,7443,0,0,0,0,0,0,0,404,0,0,0,0,0,0,24,0,0,96,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,777,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,613,0,0,0,0,0,0,0,0,0,0
2015,LC,12771,0,0,0,0,0,0,37,118,0,0,17,16,0,0,13,0,0,778,0,0,1,0,6,0,0,0,0,12,4,0,0,0,0,0,0,0,256,0,4,0,0,0,49,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,229,48,0,0,0,0,0,0,4,0,0,0,0,74,304,0,0,0,0,74,24,0,0,0,159,44,0,4,0,0,1974,0,0,0,0,0,118,0,0,0,0,0,0,16,187,26,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,475,0,0,0,9,0,0,0,0,31,0,0,0,0,0,0,20,0,1,0,0,13,0,0,0,0,17,0,28,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,44,0,0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,42,0,0,0,28,0,0,0,0,0,0,0,780,0,0,0,0,0,0,0,0,972,0,663,20,0,0,0,63,0,0,0,0,0,1
2015,VC,4577,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,237,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964,0,0,0,0,0,0,0,0,795,0,338,0,0,0,0,0,0,0,0,0,0,0
2015,SX,27295,0,0,0,0,0,0,383,534,0,0,1286,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,904,0,0,0,0,0,0,0,38,165,0,0,0,0,174,0,0,208,0,0,0,0,0,0,828,1425,0,0,0,0,0,0,1495,3546,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,2051,0,0,0,0,1807,2746,0,0,0,0,834,60,0,0,0,0,0,0,2364,0,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,1042,487,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,53,0,312,70,0,0,0,41,0,0,0,0,0,0
2015,TT,49883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1777,0,0,0,0,0,866,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,8026,0,0,0,0,0,9830,0,0,0,0,0,959,0,0,0,0,0,0,0,1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,0,0,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,880,0,6430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2368,0,5798,0,0,0,0,1732,0,0,0,0,0,0
